,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
66,1928-04-05,19.229999542236328,19.229999542236328,19.229999542236328,19.229999542236328,0,0,0
67,1928-04-09,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672,0,0,0
68,1928-04-10,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0,0,0
69,1928-04-11,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,0,0,0
70,1928-04-12,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,0,0,0
71,1928-04-13,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0,0,0
72,1928-04-16,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,0,0
73,1928-04-17,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,0,0
74,1928-04-18,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,0,0
75,1928-04-19,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,0,0
76,1928-04-20,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0,0,0
77,1928-04-23,19.149999618530273,19.149999618530273,19.149999618530273,19.149999618530273,0,0,0
78,1928-04-24,19.25,19.25,19.25,19.25,0,0,0
79,1928-04-25,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0,0,0
80,1928-04-26,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0,0
81,1928-04-27,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0,0,0
82,1928-04-30,19.75,19.75,19.75,19.75,0,0,0
83,1928-05-01,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0,0,0
84,1928-05-02,19.829999923706055,19.829999923706055,19.829999923706055,19.829999923706055,0,0,0
85,1928-05-03,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,0,0
86,1928-05-04,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,0,0
87,1928-05-07,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,0,0,0
88,1928-05-08,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672,0,0,0
89,1928-05-09,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,0,0
90,1928-05-10,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,0,0,0
91,1928-05-11,20.360000610351562,20.360000610351562,20.360000610351562,20.360000610351562,0,0,0
92,1928-05-14,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,0,0
93,1928-05-15,20.389999389648438,20.389999389648438,20.389999389648438,20.389999389648438,0,0,0
94,1928-05-16,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0,0,0
95,1928-05-17,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0,0,0
96,1928-05-18,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0,0,0
97,1928-05-21,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,0,0
98,1928-05-22,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,0,0
99,1928-05-23,19.75,19.75,19.75,19.75,0,0,0
100,1928-05-24,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,0,0
101,1928-05-25,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0,0,0
102,1928-05-28,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,0,0,0
103,1928-05-29,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0,0,0
104,1928-05-31,20.0,20.0,20.0,20.0,0,0,0
105,1928-06-01,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,0,0
106,1928-06-04,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,0,0
107,1928-06-05,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0,0,0
108,1928-06-06,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0,0,0
109,1928-06-07,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,0,0
110,1928-06-08,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0,0,0
111,1928-06-11,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,0,0
112,1928-06-12,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,0,0
113,1928-06-13,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,0,0,0
114,1928-06-14,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0,0,0
115,1928-06-15,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,0,0,0
116,1928-06-18,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0,0,0
117,1928-06-19,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0,0,0
118,1928-06-20,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,0,0,0
119,1928-06-21,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0,0,0
120,1928-06-22,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0,0,0
121,1928-06-25,18.469999313354492,18.469999313354492,18.469999313354492,18.469999313354492,0,0,0
122,1928-06-26,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0,0,0
123,1928-06-27,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,0,0,0
124,1928-06-28,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,0,0,0
125,1928-06-29,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0,0,0
126,1928-07-02,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0,0,0
127,1928-07-03,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0,0
128,1928-07-05,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,0,0,0
129,1928-07-06,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,0,0,0
130,1928-07-09,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0,0,0
131,1928-07-10,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,0,0
132,1928-07-11,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,0,0
133,1928-07-12,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,0,0
134,1928-07-13,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0,0,0
135,1928-07-16,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0,0,0
136,1928-07-17,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0,0,0
137,1928-07-18,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0,0
138,1928-07-19,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,0,0,0
139,1928-07-20,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0,0,0
140,1928-07-23,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0,0,0
141,1928-07-24,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0,0,0
142,1928-07-25,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,0,0
143,1928-07-26,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0,0,0
144,1928-07-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0,0
145,1928-07-30,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0,0
146,1928-07-31,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0,0,0
147,1928-08-01,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,0,0
148,1928-08-02,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0,0,0
149,1928-08-03,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0,0,0
150,1928-08-06,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055,0,0,0
151,1928-08-07,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,0,0,0
152,1928-08-08,19.25,19.25,19.25,19.25,0,0,0
153,1928-08-09,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0,0,0
154,1928-08-10,19.25,19.25,19.25,19.25,0,0,0
155,1928-08-13,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0,0,0
156,1928-08-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,0,0,0
157,1928-08-15,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0,0,0
158,1928-08-16,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0,0,0
159,1928-08-17,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,0,0,0
160,1928-08-20,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,0,0
161,1928-08-21,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0,0
162,1928-08-22,20.0,20.0,20.0,20.0,0,0,0
163,1928-08-23,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0,0
164,1928-08-24,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,0,0,0
165,1928-08-27,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,0,0
166,1928-08-28,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0,0,0
167,1928-08-29,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,0,0,0
168,1928-08-30,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562,0,0,0
169,1928-08-31,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0,0,0
170,1928-09-04,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,0,0,0
171,1928-09-05,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0,0,0
172,1928-09-06,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0,0,0
173,1928-09-07,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0,0,0
174,1928-09-10,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,0,0
175,1928-09-11,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,0,0,0
176,1928-09-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,0,0
177,1928-09-13,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0,0
178,1928-09-14,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0,0
179,1928-09-17,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0,0,0
180,1928-09-18,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0,0
181,1928-09-19,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0,0
182,1928-09-20,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,0,0
183,1928-09-21,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,0,0
184,1928-09-24,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,0,0
185,1928-09-25,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0,0
186,1928-09-26,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0,0,0
187,1928-09-27,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0,0,0
188,1928-09-28,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0,0,0
189,1928-10-01,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0,0,0
190,1928-10-02,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,0,0
191,1928-10-03,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,0,0
192,1928-10-04,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,0,0
193,1928-10-05,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0,0,0
194,1928-10-08,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,0,0,0
195,1928-10-09,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0,0,0
196,1928-10-10,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0,0,0
197,1928-10-11,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0,0,0
198,1928-10-15,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,0,0
199,1928-10-16,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,0,0
200,1928-10-17,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,0,0
201,1928-10-18,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0,0,0
202,1928-10-19,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0,0,0
203,1928-10-22,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,0,0
204,1928-10-23,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0,0
205,1928-10-24,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0,0
206,1928-10-25,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0,0,0
207,1928-10-26,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0,0,0
208,1928-10-29,22.0,22.0,22.0,22.0,0,0,0
209,1928-10-30,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,0,0
210,1928-10-31,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,0,0
211,1928-11-01,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0,0
212,1928-11-02,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0,0,0
213,1928-11-05,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0,0
214,1928-11-07,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0,0,0
215,1928-11-08,22.389999389648438,22.389999389648438,22.389999389648438,22.389999389648438,0,0,0
216,1928-11-09,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0,0,0
217,1928-11-12,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,0,0
218,1928-11-13,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0,0
219,1928-11-14,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0,0
220,1928-11-15,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0,0,0
221,1928-11-16,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0,0
222,1928-11-19,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,0,0
223,1928-11-20,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0,0,0
224,1928-11-21,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492,0,0,0
225,1928-11-22,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0,0,0
226,1928-11-23,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0,0,0
227,1928-11-26,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,0,0
228,1928-11-27,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0,0
229,1928-11-28,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0,0,0
230,1928-11-30,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0,0,0
231,1928-12-03,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,0,0,0
232,1928-12-04,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0,0,0
233,1928-12-05,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,0,0,0
234,1928-12-06,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0,0,0
235,1928-12-07,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,0,0,0
236,1928-12-10,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383,0,0,0
237,1928-12-11,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0,0,0
238,1928-12-12,22.520000457763672,22.520000457763672,22.520000457763672,22.520000457763672,0,0,0
239,1928-12-13,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328,0,0,0
240,1928-12-14,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508,0,0,0
241,1928-12-17,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,0,0,0
242,1928-12-18,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0,0,0
243,1928-12-19,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328,0,0,0
244,1928-12-20,23.06999969482422,23.06999969482422,23.06999969482422,23.06999969482422,0,0,0
245,1928-12-21,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055,0,0,0
246,1928-12-24,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344,0,0,0
247,1928-12-26,23.440000534057617,23.440000534057617,23.440000534057617,23.440000534057617,0,0,0
248,1928-12-27,23.639999389648438,23.639999389648438,23.639999389648438,23.639999389648438,0,0,0
249,1928-12-28,23.979999542236328,23.979999542236328,23.979999542236328,23.979999542236328,0,0,0
250,1928-12-31,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0,0,0
251,1929-01-02,24.809999465942383,24.809999465942383,24.809999465942383,24.809999465942383,0,0,0
252,1929-01-03,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0,0
253,1929-01-04,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0,0,0
254,1929-01-07,24.25,24.25,24.25,24.25,0,0,0
255,1929-01-08,24.170000076293945,24.170000076293945,24.170000076293945,24.170000076293945,0,0,0
256,1929-01-09,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,0,0
257,1929-01-10,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,0,0,0
258,1929-01-11,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,0,0
259,1929-01-14,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0,0,0
260,1929-01-15,24.229999542236328,24.229999542236328,24.229999542236328,24.229999542236328,0,0,0
261,1929-01-16,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0,0,0
262,1929-01-17,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0,0,0
263,1929-01-18,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,0,0,0
264,1929-01-21,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0,0
265,1929-01-22,25.06999969482422,25.06999969482422,25.06999969482422,25.06999969482422,0,0,0
266,1929-01-23,25.219999313354492,25.219999313354492,25.219999313354492,25.219999313354492,0,0,0
267,1929-01-24,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,0,0,0
268,1929-01-25,25.479999542236328,25.479999542236328,25.479999542236328,25.479999542236328,0,0,0
269,1929-01-28,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727,0,0,0
270,1929-01-29,25.360000610351562,25.360000610351562,25.360000610351562,25.360000610351562,0,0,0
271,1929-01-30,25.450000762939453,25.450000762939453,25.450000762939453,25.450000762939453,0,0,0
272,1929-01-31,25.739999771118164,25.739999771118164,25.739999771118164,25.739999771118164,0,0,0
273,1929-02-01,25.84000015258789,25.84000015258789,25.84000015258789,25.84000015258789,0,0,0
274,1929-02-04,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438,0,0,0
275,1929-02-05,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,0,0,0
276,1929-02-06,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,0,0,0
277,1929-02-07,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,0,0,0
278,1929-02-08,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,0,0,0
279,1929-02-11,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,0,0,0
280,1929-02-13,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0,0
281,1929-02-14,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0,0,0
282,1929-02-15,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0,0,0
283,1929-02-18,24.389999389648438,24.389999389648438,24.389999389648438,24.389999389648438,0,0,0
284,1929-02-19,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,0,0,0
285,1929-02-20,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0,0,0
286,1929-02-21,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0,0,0
287,1929-02-25,24.90999984741211,24.90999984741211,24.90999984741211,24.90999984741211,0,0,0
288,1929-02-26,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0,0
289,1929-02-27,25.25,25.25,25.25,25.25,0,0,0
290,1929-02-28,25.59000015258789,25.59000015258789,25.59000015258789,25.59000015258789,0,0,0
291,1929-03-01,25.829999923706055,25.829999923706055,25.829999923706055,25.829999923706055,0,0,0
292,1929-03-04,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,0,0,0
293,1929-03-05,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,0,0,0
294,1929-03-06,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,0,0,0
295,1929-03-07,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,0,0,0
296,1929-03-08,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383,0,0,0
297,1929-03-11,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0,0
298,1929-03-12,24.969999313354492,24.969999313354492,24.969999313354492,24.969999313354492,0,0,0
299,1929-03-13,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,0,0,0
